Date,Text,Hashtag
2021-02-02,"['บุคลากร', 'ทางการแพทย์', 'ติง', ' ', 'แต้ว', ' ', 'ณฐพร', ' ', 'ข้อมูล', 'ปม', 'ดราม่า', 'โผล่', 'ร้านกาแฟ', '    ']","['#คมชัดลึก', '#โควิด19', '#แต้วณฐพร']"
2021-02-02,"['บุคลากร', 'ทางการแพทย์', 'ติง', ' ', 'แต้ว', ' ', 'ณฐพร', ' ', 'ข้อมูล', 'ปม', 'ดราม่า', 'โผล่', 'ร้านกาแฟ', '    ']","['#คมชัดลึก', '#โควิด19', '#แต้วณฐพร']"
2021-02-02,"['บุคลากร', 'ทางการแพทย์', 'ติง', ' ', 'แต้ว', ' ', 'ณฐพร', ' ', 'ข้อมูล', 'ปม', 'ดราม่า', 'โผล่', 'ร้านกาแฟ', '    ']","['#คมชัดลึก', '#โควิด19', '#แต้วณฐพร']"
2021-02-02,"['อ่าน', 'โพสต์', ' ', 'เอาจริง', '  ', 'ตาย', 'โควิด', 'หรอก', ' ', 'ตาย', 'แฟนคลับ', 'โง่', ' ', 'บางคน', 'หลับหูหลับตา', 'อวย', 'สุดลิ่ม', 'ทิ่ม', 'ประตู', ' ', 'รู้', ' ', 'หรอ', 'ดราม่า', 'เพราะอะไร', ' ', 'ดราม่า', 'เก่า', 'เกิดขึ้น', 'โว้ย', ' ']",['#แต้วณฐพร']
2021-02-02,"['แอนตี้', ' ', 'รู้สึก', 'ชอบ', 'แต้ว', 'คน', 'เก่า', ' ', 'ความน่ารัก', ' ', ' ', 'ตอนนี้', 'ดู', 'เกินไป', ' ', '  ', 'มันดี', 'แล้วก็', 'อ่ะ', '   ']",['#แต้วณฐพร']
2021-02-02,"['ผจก', ' ', 'แต้ว', ' ', 'ณฐพร', ' ', 'หาย', 'โควิด', ' ', '19', ' ', ' ', 'รักษาตัว', 'เดือน', '      ']","['#แต้วณฐพร', '#โควิด19', '#โควิดวันนี้', '#kapook']"
2021-02-02,"['แต้ว', ' ', 'ไลฟ์', 'สด', 'ถาม', ' ', 'เฟรม', ' ', 'กักตัว', 'แชร์', 'ประสบการณ์', 'ค่ารักษา', ' ', 'โอด', ' ', 'คน', 'ติด', 'กระสือ', '  ']","['#แต้วณฐพร', '#เฟรม', '#Covid19']"
2021-02-02,"['“', 'แต้ว', ' ', 'ณฐพร”', ' ', 'โพสต์', 'ตรวจ', ' ', '“', 'Covid', '19', '”', ' ', 'กักตัว', ' ', '14', ' ', ' ', 'ตรวจ', 'ลบ', 'ติดเชื้อ', ' ', 'เน็ต', 'บางคน', 'แนะ', 'กัก', 'ตัวต่อ', ' ', 'อ่าน', ' ', 'gt', '     ']","['#โดดเด่นดอทคอม', '#แต้วณฐพร', '#Covid19', '#โควิด19']"
2021-02-02,"['รอคอย', ' ', 'แต้ว', ' ', 'ณฐพร', ' ', 'เผย', 'ตรวจ', 'โควิด', '19', ' ', 'เชื้อ', ' ', 'กักตัว', ' ', '14', ' ', '      ']","['#spring', '#springent', '#สปริงบันเทิง', '#ข่าวบันเทิง', '#แต้วณฐพร']"
2021-02-02,"['แต้ว', 'แจ้ง', 'ตรวจ', ' ', 'COVID', '19', ' ', 'กักตัว', ' ', '14', ' ', ' ']",['#แต้วณฐพร']
2021-02-02,"['รู้', 'เพื่อน', '  ', 'ตรวจ', '  ', 'ออกมา', ' ', 'อินสตาแกรม', ' ', 'เพื่อน', 'สาว', 'แมท', ' ', 'ออกมา', 'แสดงความยินดี', '    ']","['#แต้วณฐพร', '#แต้วสู้สู้', '#แต้วต้องรอด', '#โควิด19']"
2021-02-02,"['มีเงิน', ' ', 'ทัก', 'าา', '         ']","['#งานออนไลน์ได้เงินจริง', '#งานออนไลน์รายได้ดี', '#หารายได้ระหว่างเรียน', '#หารายได้', '#แต้วณฐพร', '#รัฐประหาร', '#ดีเจมะตูม']"
